id	filename	md5	size	state
63f8423a-9e07-46e3-b502-4310f5d39722	TCGA-CESC.53e39f63-1a5b-430f-a1ed-83aea6fbc7c3.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
c740eddb-9bec-4686-9062-2a9266266bd9	ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_D12_1346794.nocnv_grch38.seg.v2.txt	eb973c5d3bf736ebc60da421ea5beb57	3199	released
83e48466-4d16-4867-bae9-6d6c641a9db0	3a604b91-bfea-4b67-822e-f5c179ffb2d9.wxs.Pindel.aliquot.maf.gz	3843dc5e63733ba0c1be2b7d396b47c7	99065	released
3a5eeadb-8bf1-4b64-b2e1-ac4c899e15ea	d405b97c-1f8c-4c32-b409-702047015275.rna_seq.transcriptome.gdc_realn.bam	ea926eefc9c79dca68c29b844f5ccbcb	13505077336	released
4be4c5c6-6260-4c97-afbc-ad3d8e93d6d5	nationwidechildrens.org_ssf.TCGA-MY-A5BF.xml	d1a22c6eaaf16d93018e9de1c8ffbda3	18166	released
0ef6d73c-d036-4e4a-a796-d663fda94496	TCGA_CESC.c89c32b5-98f1-4ecc-abe1-3a3e28a31eab.wxs.MuSE.somatic_annotation.vcf.gz	b2561eb757dc1f4b1afde0cee7a60d86	269576	released
6a07b0f5-f220-49b1-9ea9-4c96782c2a67	3d32ff77-47f0-4b32-9746-1fb04f9a7d85.rna_seq.star_splice_junctions.tsv.gz	6d778e71a9f3604b02ae958192f5a396	1696044	released
dbe96116-06d9-4eda-b5df-11e8cc4a50b6	7cecfb47-4152-4113-a395-e01484a8ce4e.wxs.aliquot_ensemble_raw.maf.gz	968db48976a3281a322bb63a09db971f	202115	released
29454815-2ce0-4d0e-8064-d1f36b0b209b	CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_G07_871014.nocnv_grch38.seg.v2.txt	9946121e7e11529ec690d614a97d1477	10898	released
7feb7529-69de-4575-be00-d036bd27e65d	TCGA-CESC.95ba9869-95e0-4955-a58a-13d91980201e.star_fusion.rna_fusion.tsv	77d70de404b2cef92382e32aa116445d	6153	released
20522a70-4657-4e5f-b9fb-6addbdd663d5	TCGA-EK-A2RO.49E0E89E-7DB0-4FFD-8246-1EF8E4308829.PDF	40376b02bced07c0146cc1d5d8f98715	58659	released
f01c2fed-f185-48fc-8cc4-7df328a8a88d	TCGA-CESC.0f000876-e26e-43f3-9162-227e67a82e2c.arriba.rna_fusion.tsv	dca8d0b5330d421fc18e1c2b6853ae24	5169	released
d590d5fc-c0af-479d-b1f6-a6b12b354843	nationwidechildrens.org_clinical.TCGA-C5-A1BK.xml	16e450e2b85728e7aada63d444792067	68025	released
7ccbdc0e-0be7-49d6-9f8a-c6024233a5f9	0f838274-7ffc-4cb5-8992-5cf19e5402ff.wxs.VarScan2.aliquot.maf.gz	156f6682897890caff929b46f6f2fed3	284375	released
2434976a-7378-4a5a-8b4d-9424ac7a7abf	nationwidechildrens.org_ssf.TCGA-C5-A1BK.xml	b7f92034e03c84d1788ad1f379ba0a54	15519	released
eddaaade-e3f2-4091-b3b4-e010f5a795bb	TCGA-EX-A69M-01A-01-TS1.89EAFF1F-2328-448B-8B2E-31546D069DA0.svs	d4039869cf97dfdbffb64e467dda27a7	271375893	released
2136364d-5238-41b9-83dc-91cb1d6472b5	TCGA-EK-A2RO-01A-01-TS1.795824EF-504B-401D-BCF4-21D84544DEC3.svs	5d79c18b96d62e5745d1408511b2a5d2	133422665	released
6621dbf1-a994-4118-960b-dd78dd522549	397ff1df-36d8-441c-9251-9fd19667bcb4.mirbase21.isoforms.quantification.txt	b8c46dfa3f20e00516b771fac9c8dae8	526724	released
f1a40890-92c9-4f1c-b83e-c66632ce5dd5	nationwidechildrens.org_auxiliary.TCGA-EX-A69M.xml	1cebb3a7361106418f43a5c097cd1a3d	2307	released
fce5755a-55fe-4e3b-a858-2999456740c9	27125fe9-2a26-409d-ab4f-b262ee8f2d88.wxs.Pindel.aliquot.maf.gz	2aba10635cdaafc14610d83005413fe1	60365	released
74c0ff6c-8a27-4c53-9a72-b27a31ac27c3	THREW_p_TCGAb_329_335_336_NSP_GenomeWideSNP_6_C02_1367134.nocnv_grch38.seg.v2.txt	4bee0739b4cafe0f3304e64d5da236d1	3606	released
b6960d9d-d9de-4a3c-b145-064a8cf327d8	298a06c0-f26a-4fd1-b5e7-16479f8037ab.wxs.MuSE.aliquot.maf.gz	a1fcff6950435b5c6c1f547c38394e9b	134279	released
b468126b-d4f1-4cc9-9319-66887671d525	TCGA_CESC.74920315-ed7c-46fe-bdcf-893859a8e005.wxs.MuSE.somatic_annotation.vcf.gz	d86cfc28b69acfc1dff39589c3edd93d	394098	released
f33140d2-70c0-435d-a05c-35c8c67fcba3	322813f9-c491-4e03-ae58-758529038af2.rna_seq.transcriptome.gdc_realn.bam	f8273a59abe1a82e604a3bdae57e3385	13662539627	released
b7b97f64-5b1d-4bae-86e2-74037b14a56d	TCGA_CESC.3329d342-0f14-4614-967d-6617fdaafd0a.wxs.MuTect2.somatic_annotation.vcf.gz	0c170f47e7bba9e768b97dbe48ad1ac5	1940675	released
e81472fe-3083-444d-be8a-85407f37290a	TCGA_CESC.2ec4c9ff-eb10-4043-bd07-492e3f053ac5.wxs.VarScan2.somatic_annotation.vcf.gz	5e86530d6ad2109f4b938b16b16a9b43	401226	released
fdbe89ff-324b-4c95-8b28-8286d0b9e9f0	CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_G07_871014.CEL	260ecaee58b71b9435fb0e5bb49df750	69087993	released
147b575e-3bb5-4bda-a935-ec6e963b414c	nationwidechildrens.org_biospecimen.TCGA-EX-A69M.xml	a84afec016e6399b2c390b3a5bf3cbd4	54333	released
5cc2f4fa-45f3-4607-8fd2-154c1668b0ab	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_F05_771678.nocnv_grch38.seg.v2.txt	2146b393a57b8c21f137dc94c60716b1	16019	released
9bfd23c6-fdee-4ceb-84fe-067d48ab4cca	TCGA-CESC.b2b79a4b-911a-48bd-aee0-4f6c76e16d70.arriba.rna_fusion.tsv	d000104294dbddc573e573bc8d4e28e2	5247	released
44bea049-336a-44be-b6af-4de11e434eb1	TCGA-CESC.8378ce2e-13b7-4c6b-b9e8-b8a41afa4bed.star_fusion.rna_fusion.bedpe	054d026c7d4bb1c511d74ce67b92f25c	519	released
4863138e-51ed-4294-b9b9-38a3fb52f8e6	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_C07_771702.CEL	8cdd6c4b31370489422fb9c004886cf9	69079045	released
841cf938-3b69-40e1-b5fc-27529021a509	ae2be103-c086-46e4-a112-2c64d4362c33.mirbase21.isoforms.quantification.txt	d2b19065e90bbbddb8398bb571491c00	517230	released
0c436eee-d2f0-4655-b159-9b879cf78d8a	nationwidechildrens.org_clinical.TCGA-EX-A69M.xml	31304d2e20499cfe121542a16dcc024d	59338	released
30775ba5-a494-42a8-9d6a-6713b4486bdb	1685b644-4718-4c36-85ac-76293e465a82.wxs.MuSE.aliquot.maf.gz	cfa0815aa22bf86401a28e881bcf11c5	186898	released
1e6c6be3-0eb1-4add-9c77-0ca4fc44e396	34d9f80b-a0f1-4d0e-b69f-3b1185a2615d.wxs.aliquot_ensemble_raw.maf.gz	b551c365b518aa827f4d6de52705adae	174579	released
b28f3888-d49a-4d36-b92c-78345268a1ec	38f18c35-595e-48be-ac02-2abc610a4284.wxs.VarScan2.aliquot.maf.gz	b22b90f87caa14c4b66996bc80fecb10	292177	released
31b9c825-a1fd-46bd-891d-d0e20431f297	cc3e2254-bc89-4894-969b-f769825baa6b.wxs.VarScan2.aliquot.maf.gz	0e321ab75b0dddb000a40b740c748fbd	255882	released
56918a0c-689b-45e9-b1b8-a305a8d29f44	nationwidechildrens.org_omf.TCGA-EX-A69M.xml	d7b04b69fade86adeb03a9ede2323fa9	11345	released
f4801378-214e-4203-9ace-d52ef2d79b5f	nationwidechildrens.org_auxiliary.TCGA-EK-A2RO.xml	aa678b7e6d05747f6c01ba1096e95b2a	2307	released
85898b46-9aff-446b-a69d-bc10558e3cd7	0a460a49-88e6-4e94-a49e-85aa209c1d0a_noid_Grn.idat	974f8d7d30eabd38a56251f5447929b4	8095335	released
06ab9cbc-542e-4962-9451-fc8a64ae7594	TCGA-EK-A2RO-01A-21-A40I-20_RPPA_data.tsv	13c11ac264891e9072f4bd456963e5a3	22113	released
6e285b39-982a-46fa-9e0a-74f3828c9f2e	TCGA-CESC.ad771ea1-857e-4c49-8309-e775edd32f98.arriba.rna_fusion.tsv	7d30f649b13fc6fc9b28ea56863da734	7720	released
8f89ba65-683c-4b7a-92f8-40f61c544e97	b00ad6d9-fe91-493a-aa2a-44ee4459488c.wxs.muse.raw_somatic_mutation.vcf.gz	2a970866aacc1f18d9fa575531d242f2	31422	released
f6e1d54d-e3a0-4b48-a8b3-53f65ebedeef	e66fbdd3-38a7-49d4-8ad8-52c05a5b0209.wxs.mutect2.raw_somatic_mutation.vcf.gz	1f34c2b32e7505b34940217c30c86d84	347607	released
d7057bca-fc74-4c76-b16c-a3db458df32f	15a6f061-f1d1-4e83-a1cb-dfe79c223409.wxs.mutect2.raw_somatic_mutation.vcf.gz	4bddd5f30017c32a099cb31488c6fe77	373964	released
d363fd0c-08b8-45ae-a5bc-6c4b32f0a29c	0a460a49-88e6-4e94-a49e-85aa209c1d0a_noid_Red.idat	307424bd55a2b6673b648031f910020a	8095335	released
6cf4eacb-f926-44db-8e98-13661e217dbd	c041638c-dc4f-4b91-8743-e48066d6e018.wxs.pindel.raw_somatic_mutation.vcf.gz	69b1b047f199570e3c77d3e632f28050	144100	released
f41c3c61-294a-492d-adf5-0aebe110cd44	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_F05_771678.grch38.seg.v2.txt	027e918e1fc82e12e122986701a2102b	45113	released
c76a3120-fd40-48de-853c-288b56e8a1ec	TCGA-CESC.5c39ff92-65c2-47e7-8780-ce7158aa3548.ascat2.allelic_specific.seg.txt	f318ad459f1c7645cae2b202614d6924	10024	released
4060dc51-f718-466a-ae15-8e997fb27359	322813f9-c491-4e03-ae58-758529038af2.rna_seq.genomic.gdc_realn.bam	5243d91af7ed16920458defd93166a7b	6807506791	released
04332457-3b10-49b8-af4f-9139b89a5374	STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_F07_1388016.nocnv_grch38.seg.v2.txt	e3b377de405c248f8a8a45197408cb19	50579	released
92c083ee-fbc5-4e0f-8859-ed5370e2d714	nationwidechildrens.org_biospecimen.TCGA-C5-A1BK.xml	60f87c982987178a6625546bd4d5d01d	62546	released
2ae55bd0-f5f9-4039-946f-844a15d5b0c9	TCGA_CESC.5bd1f657-7687-4672-9b05-25be601ba152.wxs.MuTect2.somatic_annotation.vcf.gz	7d811d3d2780a8e45fb9f84ecb54a39c	2899278	released
c7405e4a-1582-4d7d-926e-6b506bebfdb3	TCGA-CESC.98bc70df-c3b8-4a64-a799-625e2cf01a6e.arriba.rna_fusion.tsv	9d386d0a0a8a3964c1acd2ac228b2724	5247	released
afe62308-2a0c-4360-bf84-6cf5d64fd1c1	TCGA-C5-A7CO-01A-11R-A358-13_mirna_gdc_realn.bam	b4df31593836a0eac148e24b5bef0bc3	182620660	released
16c4a40b-220d-42fe-917e-417b949a2967	TCGA-C5-A1BK-01B-11R-A13X-13_mirna_gdc_realn.bam	67b38160efa0e75865a06b43c5c40b37	230865149	released
de6ee4d9-0f81-46ab-9e4a-21b8675d3c7f	c5821e32-7e56-4a10-9c09-287e713ffd86.methylation_array.sesame.level3betas.txt	4519f9c45be0fce7d9a9517044273988	12900885	released
4b78ddb7-5a07-4ad3-b96c-7de8221366cc	ab2d9c6e-99e8-4238-8b3b-265e9fa38ed4.wxs.MuSE.aliquot.maf.gz	d40e7afdc78c46739f14db35ef46ce10	173167	released
be3a5783-d6a1-41b3-b09e-fb2fe7230917	94991eba-ab53-4e21-b4c2-e86fd5c20a23.rna_seq.transcriptome.gdc_realn.bam	e92e725c5cbbe704365834f86796760a	14245965296	released
f4623f68-7fa4-472a-b95f-df7816a31dc7	nationwidechildrens.org_biospecimen.TCGA-UC-A7PI.xml	64999dbf38c3ea0b4b8452cc5226443d	41917	released
7a6c0676-f25f-4fd9-a975-d2e4c01c058c	TCGA-C5-A1BK-01Z-00-DX1.B01FAC89-30CC-4CDB-9104-844DB4069EF8.svs	8ca27e30c738192a9b65b546b50c9e5a	1589829656	released
ba38b42a-fd8b-4cea-806e-788165df5ff1	94991eba-ab53-4e21-b4c2-e86fd5c20a23.rna_seq.genomic.gdc_realn.bam	d772dde410e3f7972bc3df1d9dddbb0a	7088549854	released
fbd713fe-ec92-4a2f-9f77-52d7c6c3e6e7	nationwidechildrens.org_auxiliary.TCGA-C5-A7CO.xml	c37d7f4bfa876f756b513b0fe174db2f	2330	released
d4531b55-76df-4603-bf33-4bf9cadcb85f	71c58545-f2f8-420e-bdc8-92a5d88e8ef8.rna_seq.transcriptome.gdc_realn.bam	b67e798d96a8cfb59a9a9fefff55ddeb	17002995779	released
74d79d9c-1b6e-4c5c-a14b-311aee6fddfc	nationwidechildrens.org_clinical.TCGA-C5-A7CO.xml	8357721bfb2da79d19cb8dcda96f70aa	71016	released
8c596b4a-a3a7-425e-b6cc-d3d326a23902	f2e8c388-2a23-4a23-92d8-89d40a641eab.mirbase21.isoforms.quantification.txt	cd58c12ba12d148109223e83e233cd12	348598	released
28442995-6312-41e4-8c64-919b2b09fb49	TCGA-CESC.3e2de9d5-126f-4a63-9ede-162dcc1c5d85.gene_level_copy_number.v36.tsv	2c4266a04a691ee6efb13932a491ae9f	3446850	released
01d66fed-6c22-4e93-990d-d2d9d4064263	STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_F07_1388016.CEL	4a8ec34dfcb857442bd9390ca7c91728	69089601	released
6441240d-272b-47e1-bf99-2f850da7f989	TCGA_CESC.7154f9ba-9a9a-4afa-bdc1-634498855900.wxs.MuSE.somatic_annotation.vcf.gz	eaf9602cb3879d92aa8477cc944eb440	181473	released
ef7755e8-b2cc-458a-9286-4672d426f3bc	TCGA-CESC.6ca6eb0e-4252-48c8-b41b-bcea88843986.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
ca6d8d87-ee0b-4dbb-8bea-20198828ab1c	WANED_p_TCGAb_113_420_NSP_GenomeWideSNP_6_D12_1524166.grch38.seg.v2.txt	be36c6c130b201d92efec4da40bf45b5	32382	released
cf0c1651-71ae-4c9b-84a8-497b91b10283	ae595775-e234-48e0-a68b-a8c3b91ddaa3.wxs.MuSE.aliquot.maf.gz	08a8223a924c03abe3b41f02537d96c9	141343	released
6e809751-e174-4c96-bb80-5c21d16ca9d6	94991eba-ab53-4e21-b4c2-e86fd5c20a23.rna_seq.star_splice_junctions.tsv.gz	2c2ce4d6cf9f228a0db3c20e170bc647	2339735	released
e42f72cd-58e7-467a-a475-b8669bc10124	ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_F11_1346792.CEL	a596455dc0bf2aa8540d62eefcb29dba	69116193	released
9e86d079-49a7-4048-8125-c51abd2ede39	4c4f45cd-e572-42bf-8a64-1f5bd6c6ee35.wxs.muse.raw_somatic_mutation.vcf.gz	f7d2b2a95cba73465e508344834ddd38	29221	released
9466a934-8c07-48a7-a24e-64f7a1841c8a	fee10858-85e9-4784-860c-fe54c31858b4.wxs.mutect2.raw_somatic_mutation.vcf.gz	879ff98f7331c571b8faea562232c4ed	301513	released
375aa18e-5d01-43c9-9bf5-bc168fa29fa6	d0f8273b-d232-43b1-91d3-c28b8dd43a72.rna_seq.genomic.gdc_realn.bam	e59d9591986f7be378bd5381ab7048ea	6858838580	released
627f4c9a-6f8a-44ea-8958-4bee058e30c4	nationwidechildrens.org_biospecimen.TCGA-C5-A7CO.xml	4febd590ec419f8f874df1151cd4af65	52789	released
d3258e6b-1bc3-4723-b41d-1426de465ebe	TCGA-C5-A7CO.D677E858-2615-413D-859E-5889286B4398.PDF	a14679e3aa5b2c82d993144f929dce27	92312	released
dd8d86df-0176-4630-b73f-43182149b1f6	da3d48a2-3f68-4e10-9fee-03115d41e633_wxs_gdc_realn.bam	e07d3ee7a4a5db2596deeb861be4dad2	14627687380	released
5c9b7e42-383c-4fe3-84b3-006f93962bde	TCGA_CESC.10704c24-4b54-44d5-949b-1116b27281e8.wxs.Pindel.somatic_annotation.vcf.gz	991c798a468abfe01a4654448a4e340a	135324	released
34b83e52-d2d2-46bc-84ed-3bdc6fe93b34	94b115f5-40f8-4128-8169-3f8c748b2bed.wxs.VarScan2.aliquot.maf.gz	c29af505ffe757b1bc7458438b9148a1	308927	released
8b71c643-a59a-4a31-860e-8e5df260617d	a3e68f80-4b90-44e8-8415-73f55e626d25.mirbase21.mirnas.quantification.txt	deff80bd331091398fa381eecf078814	50204	released
20253b5e-54ff-41ce-b338-cf4760e8f884	TCGA_CESC.c6459a2a-919b-4fc1-aaaa-01468b2f2d83.wxs.VarScan2.somatic_annotation.vcf.gz	f263952a165ad7e813edb95b051b7bd8	362585	released
6eff1555-e048-4624-8744-198302cbd37c	nationwidechildrens.org_clinical.TCGA-VS-A9UM.xml	fb14deea80b179e729a273b8c0c7a776	72086	released
39a8bc29-62d1-4662-9ac7-2fd8ad1a2f00	faef63ff-039b-4d76-8742-27cf83ade482.wxs.pindel.raw_somatic_mutation.vcf.gz	13f3283d449f5db26da37152515b3f73	28325	released
5ddb2a8c-0184-447f-af53-9f6b82a1c9cb	4da77a40-feeb-4eb9-8eb0-ac7e102e3814_wxs_gdc_realn.bam	c297f36b39e47fb15a6e72553aaf9de0	14648143873	released
e3697fee-775d-49c7-ba38-d608cdf2fdbd	TCGA-IR-A3LH-01Z-00-DX1.38CF2E11-DE1E-4E24-964C-34861E76F9CC.svs	3d816ddddb7db95c042961148be71075	433322698	released
5e4f53ee-edc0-477c-ba33-dd3591861ab9	nationwidechildrens.org_ssf.TCGA-VS-A9UM.xml	8f2c9dededd8cbbf91c5cfe9ca9d5eb6	15018	released
98445d5f-ce80-4794-8d47-eff838565491	nationwidechildrens.org_auxiliary.TCGA-EA-A4BA.xml	fe755d35583513e0145288334013fa82	2284	released
b647fcd7-b37c-4727-a308-2cee20ecf263	e084dfeb-c10f-46cf-a8c0-7e7f23c9af4c.rna_seq.augmented_star_gene_counts.tsv	2f6ffc008f940aaa018ceb8a59f8cd81	4231436	released
407773ea-5efa-4f41-8d11-ec1dcbd0e0f0	TCGA-EA-A4BA-01A-11-A40I-20_RPPA_data.tsv	634fba9cbec0c3cf2d5abd97379ec588	22109	released
9598968a-f931-4644-a289-0658d3afe219	TCGA-CESC.2310f784-17d8-41a9-8b0c-b42525d416ff.ascat2.allelic_specific.seg.txt	400ffe9635ccb7ddc9c1e4a7efcb9ff6	11846	released
50204c64-50f9-4650-997b-299ea077343a	c9ac442c-1259-4394-8c0c-cc7430a116dc.wxs.varscan2.raw_somatic_mutation.vcf.gz	c7389504adfdb8481951da5c476e3117	48448	released
80b3f2cb-75fa-4103-b9be-f9e3258b77be	TCGA_CESC.44fb10d0-fdb7-4cd2-ae19-f3f8a721efe0.wxs.MuSE.somatic_annotation.vcf.gz	770d6690154104ddbad9a18db87e36e9	1305861	released
3e24894c-99cf-4ee7-b6b8-d125a7c181a9	TCGA_CESC.9eddd0c5-25cb-4ada-9eab-c9ca2c9f690b.wxs.VarScan2.somatic_annotation.vcf.gz	016320856287789cd04e7d17fb863acb	1297010	released
e36208fb-6175-45ef-b1e1-f1fdc6940f22	TCGA-CESC.20302cc0-2ac0-4235-b281-f604ac049212.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
5ba6cd75-6e27-40e6-aa98-3d02b7cfd05c	02d8ff03-2fe1-4988-9586-47726d53a6a5.rna_seq.genomic.gdc_realn.bam	db275960f6a350edf616032768fe39f4	10310497446	released
d20ac8c4-264a-48af-95d1-dd6039ce04d9	5254533c-4bd9-4f15-a997-569634cf3590.wxs.aliquot_ensemble_raw.maf.gz	8a19c790dc1a37c94f17e659a96d3ed2	201166	released
cc2d1aae-37d4-4442-a897-aa3992d9eabe	3ef6f45a-e739-43e0-ba0b-c7fdfd9b7249.wxs.MuTect2.aliquot.maf.gz	e0ca5c3b67bdb51fdc9ac87ab461658a	2954651	released
6b824cc2-1d81-4e09-8c4f-5d91aaf1a4c8	nationwidechildrens.org_auxiliary.TCGA-VS-A9UM.xml	a4184a342ddf924b0b0ee20962e59a72	2307	released
dae841cb-e42d-46bd-9147-b37303ebb061	OKRAS_p_TCGA_198_199_200_SNP_N_GenomeWideSNP_6_C01_955338.nocnv_grch38.seg.v2.txt	75f8e0f30b78b1951aaa893d56fb8540	22506	released
543f80df-0374-4c3e-95a3-644de925744f	e084dfeb-c10f-46cf-a8c0-7e7f23c9af4c.rna_seq.transcriptome.gdc_realn.bam	d43ca1698049da62e983749c9f96ea51	9602996783	released
d451c9ed-1f7a-45d6-a2cf-f8474dd7ac87	959a84b0-9068-4d0e-8f01-780071e93c75.wxs.MuTect2.aliquot.maf.gz	874ffab63c67e1ff0040f3ddd3ceecdd	2822918	released
447ff0f5-0844-4393-adf0-96aa155dc8ea	TCGA-CESC.d87dd524-fc5b-4634-92e1-45b38b2740b5.arriba.rna_fusion.bedpe	c5d33475d0a38bd5d05b9c8bae938472	937	released
71c87d21-32f0-4584-b7f8-413b8b75bf69	5254533c-4bd9-4f15-a997-569634cf3590.wxs.aliquot_ensemble_masked.maf.gz	612dc4925bc81dc9e5bec72a82858e05	28444	released
50c4ba7f-3bec-4b99-983a-e8a9f27220f4	5a75d48e-e15f-4bd6-b40a-a551399c99dd.methylation_array.sesame.level3betas.txt	f5db92e13e825defbc5e9a8314ceed47	12866638	released
3e272e47-9c95-4c8c-bb65-194742b1c72e	TCGA-IR-A3LH.7204DF29-2167-48A0-AA56-51E9AFFBB0D5.PDF	0d6e1ba0d760687ab92eb1eea60058de	135155	released
c6f16618-cb45-4d45-a2b1-ecf9b6f2b585	2f7b15ff-ae23-44f1-a4fe-d901f925ae6d.mirbase21.mirnas.quantification.txt	e75c4f8d03fa194a9698715a735f2b55	50229	released
4bd66813-69de-47ef-b38d-9d5a198e76f6	e084dfeb-c10f-46cf-a8c0-7e7f23c9af4c.rna_seq.chimeric.gdc_realn.bam	42ce1873a57d4e6bbec24e3939f8e0a9	58701090	released
9c90970f-cb8b-40b8-b967-346ef7f32810	TCGA_CESC.52c521d6-d24f-44d0-a066-c7b44df1e52c.wxs.Pindel.somatic_annotation.vcf.gz	42fdb38765334e426ed6e7c63e965840	55902	released
55bd9be1-f9f5-4078-ad0e-bfbf02ebb58f	e084dfeb-c10f-46cf-a8c0-7e7f23c9af4c.rna_seq.genomic.gdc_realn.bam	bfde1af674539bfd6f7e36dd00af245d	4234885804	released
311260ba-a91b-4852-be21-1e3c31d7d819	055ee723-5178-4d49-8866-b73a89abc94e_noid_Red.idat	1056d7f74cea0c5282608c201dc80ebf	8095284	released
b720ce6e-004f-4a4c-9899-67fbd71d2bba	WANED_p_TCGAb_113_420_NSP_GenomeWideSNP_6_B12_1524168.CEL	c67b25f8940ae4b812c07b71e40635fe	69078837	released
c7e1a709-a5f8-4427-b055-1d9e2020dd5a	8e6c03c9-c683-4ee9-bc1c-d07ac6d2e80d.mirbase21.isoforms.quantification.txt	81897813ac3aa0b501a0e027900d8af4	344927	released
943e8ecb-15fc-418d-85f1-eccb479b68cb	TCGA-VS-A9V2.0D5FE178-46D8-41A5-BA54-E9746F3D2B4C.PDF	32669b5ed1ae757493121ce73a46ea77	45668	released
220dc794-7d66-4f14-9711-bf7634c937ac	TCGA_CESC.1c016cd0-73d8-4605-9a60-a3519d0c4b33.wxs.VarScan2.somatic_annotation.vcf.gz	67161755078c6c701815579e2d989184	317670	released
28168ca4-0175-447b-ac06-6b28b16a49f8	eb41220f-2b0d-464a-b5b4-3d1ec7c02f55.wxs.Pindel.aliquot.maf.gz	9171406cf5fb3628db96665ae747e055	73173	released
75a1f646-8e43-4c21-af08-4d6eb262ba33	WANED_p_TCGAb_113_420_NSP_GenomeWideSNP_6_H08_1524162.grch38.seg.v2.txt	3e00024036db88a7129ee0fe41f9589e	34899	released
14fe06d5-8fd8-4d60-8833-7f621fad73e6	WANED_p_TCGAb_113_420_NSP_GenomeWideSNP_6_H08_1524162.CEL	bd7089c19a9548e405fc9a4315bb9ef2	69069197	released
ae533651-124b-41b4-8f1b-530282dba387	WANED_p_TCGAb_113_420_NSP_GenomeWideSNP_6_C01_1524140.nocnv_grch38.seg.v2.txt	0cbaa012d80556bde2b34ad041f6b748	4996	released
906ca4cf-4499-4ad9-9064-ffa2a6554815	9ac26786-85b2-410c-b355-a5fdf4745eed.rna_seq.augmented_star_gene_counts.tsv	4defba2999383f3edf3b67f78a7619a8	4228007	released
faa411e8-17a8-4188-bb87-4e10b403bf03	nationwidechildrens.org_clinical.TCGA-VS-A9V2.xml	6c642b8215bec31cd1398bbe5d29984c	76592	released
c6bd8275-ef90-4176-9729-40d422da6c23	5a75d48e-e15f-4bd6-b40a-a551399c99dd_noid_Red.idat	2901b59a0b23198f569fc94846c7ae68	8095311	released
5d396670-dbdd-49ca-90b0-80310569c509	TCGA_CESC.6f53a0df-3e9e-4ad3-ad9c-4cfde6dc7b8d.wxs.VarScan2.somatic_annotation.vcf.gz	f9c34544debd09cf67e58b281fdd3e32	230362	released
69880c1a-9a81-4c0f-ac32-e34435ea6733	ff6778d0-314d-4e6b-abf8-e60c3308c539_wxs_gdc_realn.bam	e5e51b1f92afecaa921371a643c75fe8	11520789280	released
f0bf636d-3e39-4f31-88e6-f5a476037056	9d7c0fc4-f032-48fb-910b-3166601330db.wxs.MuTect2.aliquot.maf.gz	c6ddf797d040837c44ba0e4f827694d4	1633994	released
51d1e35a-4616-41ef-980a-6fcfda9e735a	ad2332b5-5b07-4101-b8bf-4b58a2215e52_wxs_gdc_realn.bam	09d2f8b5bd6011c445d4c9d447ea51ef	12950688328	released
87b40f35-b4ff-4b1a-9ccb-0b8a4f87fcd0	TCGA-EK-A2RN.5B78C1A5-1A21-4970-8CB9-54B6D7C5F672.PDF	38da50ab848f8ac2d1a326073acaed98	283130	released
dc03d11b-503a-42cc-8d58-435d85df4db0	2f7b15ff-ae23-44f1-a4fe-d901f925ae6d.mirbase21.isoforms.quantification.txt	5404baab30b8439acc0e81d73418cc90	305550	released
0c520f61-270b-4433-8a8c-2750f860e248	8d140ebb-6652-4314-81ae-7c57003aaaeb.wxs.pindel.raw_somatic_mutation.vcf.gz	4d421de9c3532626ea1843dc26d05410	26011	released
f3976786-3307-43b6-9a0b-38e1c982a58c	9ac26786-85b2-410c-b355-a5fdf4745eed.rna_seq.genomic.gdc_realn.bam	bbb22dffeea2cfe1a5c9323d22e31dd5	4579209189	released
425b2428-0750-47da-bbaf-a94d380173ff	TCGA_CESC.3ca39b16-e8a0-4fe3-9f3a-990ab77fd4aa.wxs.MuSE.somatic_annotation.vcf.gz	286e3e84926b374e0e0c6694c6ff15a3	171589	released
821e284e-0846-466e-862a-3d8e80cc4b3a	TCGA-VS-A9V2-01Z-00-DX1.61AD73DF-4A1D-4398-9558-00ADAF82952A.svs	bbfa6d13c1c1dec972837a52f7da9e86	171884215	released
c3e62d53-b42e-4598-9ebf-1a5cf079d101	OKRAS_p_TCGA_198_199_200_SNP_N_GenomeWideSNP_6_G08_955306.nocnv_grch38.seg.v2.txt	d30bfb3ed238d6b8c50649e375754b33	22845	released
